440.928,236.769,1
456.934,237.826,1
436.209,233.996,1
453.103,224.788,1
452.671,233.888,1
436.234,232.781,1
434.922,239.972,1
449.543,234.941,1
438.089,228.578,1
448.022,233.893,1
443.62,228.544,1
453.386,236.395,1
452.976,232.404,1
445.884,234.706,1
454.411,239.548,1
440.417,223.478,1
452.423,233.219,1
432.053,225.336,1
447.666,234.943,1
443.72,235.376,1
448.22,232.165,1
446.444,244.682,1
442.786,239.304,1
435.415,242.07,1
440.629,240.559,1
440.123,246.826,1
440.501,237.454,1
443.422,238.325,1
443.258,231.117,1
440.001,223.248,1
455.083,231.307,1
440.737,236.264,1
434.949,238.93,1
443.555,228.152,1
458.709,221.254,1
430.423,235.68,1
439.319,239.339,1
439.286,229.19,1
430.528,238.454,1
440.736,231.728,1
447.414,237.802,1
456.885,237.198,1
442.351,230.03,1
443.546,227.043,1
452.722,230.11,1
446.277,244.963,1
447.286,224.815,1
442.165,237.775,1
459.959,233.452,1
458.12,236.168,1
436.294,227.799,1
443.339,240.555,1
443.095,231.585,1
452.082,231.371,1
441.106,227.815,1
449.879,234.027,1
435.397,236.482,1
445.523,233.766,1
447.963,246.084,1
435.51,232.488,1
441.643,226.825,1
451.971,227.465,1
460.537,237.656,1
448.15,243.58,1
446.401,236.586,1
455.32,237.205,1
447.492,235.981,1
438.84,234.577,1
443.876,227.742,1
436.784,229.228,1
448.303,236.712,1
449.363,248.833,1
440.492,240.505,1
439.476,240.949,1
452.979,240.44,1
428.893,221.645,1
451.534,243.341,1
439.691,213.427,1
458.127,233.169,1
449.708,238.994,1
437.494,234.425,1
438.263,236.698,1
451.028,227.285,1
435.409,224.553,1
447.186,234.265,1
445.129,231.169,1
435.917,224.337,1
449.882,228.618,1
443.491,234.905,1
444.783,219.13,1
444.64,222.839,1
450.478,242.339,1
443.398,234.007,1
451.724,252.828,1
436.204,236.115,1
444.97,238.956,1
437.045,227.353,1
434.476,243.773,1
449.807,233.594,1
459.351,223.462,1
447.681,222.596,1
441.32,229.596,1
446.476,236.275,1
444.137,217.227,1
454.495,229.599,1
448.949,231.457,1
446.333,238.783,1
453.241,233.343,1
457.406,224.489,1
447.235,235.003,1
440.173,249.165,1
455.85,232.999,1
446.29,234.72,1
450.198,241.241,1
452.515,227.025,1
441.262,215.618,1
435.32,238.772,1
443.083,229.716,1
456.866,249.19,1
442.69,226.417,1
443.669,232.862,1
438.364,221.981,1
451.922,230.208,1
443.656,234.608,1
437.909,229.605,1
444.325,242.765,1
431.19,232.589,1
441.338,229.01,1
445.564,241.507,1
444.662,219.323,1
452.087,235.238,1
435.808,236.858,1
445.229,238.712,1
448.871,239.592,1
447.542,233.394,1
45.7477,558.748,2
36.8798,549.88,2
18.9702,531.97,2
35.9736,548.974,2
29.7143,542.714,2
28.2949,541.295,2
33.5368,546.537,2
29.8577,542.858,2
35.1484,548.148,2
49.3602,562.36,2
48.234,561.234,2
51.5555,564.555,2
31.0887,544.089,2
39.5502,552.55,2
55.1787,568.179,2
42.2859,555.286,2
27.6794,540.679,2
43.9284,556.928,2
45.8494,558.849,2
33.6083,546.608,2
30.3523,543.352,2
40.3917,553.392,2
43.9483,556.948,2
41.2359,554.236,2
22.3539,535.354,2
34.4601,547.46,2
24.0971,537.097,2
25.3289,538.329,2
43.9768,556.977,2
35.5134,548.513,2
37.9864,550.986,2
31.3713,544.371,2
46.6783,559.678,2
28.7691,541.769,2
20.0397,533.04,2
40.7462,553.746,2
41.4092,554.409,2
36.6605,549.66,2
57.6654,570.665,2
37.2065,550.207,2
33.1648,546.165,2
38.202,551.202,2
32.8376,545.838,2
47.6307,560.631,2
23.2605,536.26,2
26.734,539.734,2
36.2827,549.283,2
31.3232,544.323,2
35.0233,548.023,2
36.927,549.927,2
49.4286,562.429,2
43.6331,556.633,2
25.6665,538.667,2
27.6619,540.662,2
33.7478,546.748,2
56.0796,569.08,2
30.097,543.097,2
32.3348,545.335,2
32.5065,545.506,2
34.9972,547.997,2
14.8347,527.835,2
44.2264,557.226,2
27.0654,540.065,2
46.8195,559.819,2
47.7964,560.796,2
20.0075,533.007,2
48.698,561.698,2
26.4888,539.489,2
24.755,537.755,2
33.4935,546.493,2
28.186,541.186,2
20.4742,533.474,2
42.401,555.401,2
43.7819,556.782,2
40.7728,553.773,2
32.682,545.682,2
44.6444,557.644,2
40.4872,553.487,2
30.324,543.324,2
42.6478,555.648,2
28.4798,541.48,2
24.7714,537.771,2
37.4237,550.424,2
39.6374,552.637,2
25.1484,538.148,2
52.4121,565.412,2
33.5627,546.563,2
44.7024,557.702,2
36.168,549.168,2
18.1354,531.135,2
20.7801,533.78,2
47.3089,560.309,2
27.6829,540.683,2
58.7639,571.764,2
36.9796,549.98,2
45.9163,558.916,2
33.6729,546.673,2
29.9797,542.98,2
47.2898,560.29,2
29.2029,542.203,2
19.6298,532.63,2
22.2898,535.29,2
45.5738,558.574,2
33.5597,546.56,2
41.5519,554.552,2
41.3162,554.316,2
28.7149,541.715,2
37.9834,550.983,2
44.0521,557.052,2
35.8306,548.831,2
39.001,552.001,2
35.9508,548.951,2
139.546,263.575,3
123.275,246.24,3
140.093,267.214,3
123.727,256.969,3
126.062,252.541,3
132.491,257.206,3
125.27,247.479,3
135.686,264.913,3
138.622,273.67,3
144.922,259.033,3
140.682,267.73,3
138.218,261.591,3
136.767,256.311,3
135.154,262.922,3
133.236,252.432,3
138.437,256.629,3
127.371,254.749,3
132.957,249.457,3
148.75,267.595,3
137.529,262.198,3
134.828,269.481,3
133.512,273.196,3
146.783,274.046,3
112.116,248.949,3
132.99,260.65,3
127.947,261.878,3
123.984,255.843,3
120.346,255.455,3
130.508,253.32,3
130.359,254.978,3
128.336,265.533,3
135.162,262.585,3
127.712,252.118,3
131.357,261.37,3
139.853,265.252,3
122.52,258.722,3
135.327,261.872,3
128.307,249.813,3
130.138,246.455,3
135.886,269.188,3
134.521,260.926,3
134.565,250.248,3
136.522,258.514,3
136.316,251.662,3
139.704,267.878,3
129.556,266.908,3
137.309,256.45,3
145.88,266.916,3
125.871,265.178,3
133.194,264.379,3
135.62,261.032,3
147.566,265.17,3
121.749,257.817,3
143.217,263.792,3
133.622,262.912,3
126.447,251.837,3
125.676,254.597,3
127.023,265.121,3
122.291,242.515,3
129.27,261.562,3
126.451,249.832,3
145.174,267.161,3
141.834,262.521,3
132.003,267.466,3
133.694,258.843,3
135.75,266.663,3
140.773,254.811,3
138.784,260.226,3
109.892,243.095,3
121.149,254.208,3
127.693,255.186,3
139.332,251.944,3
140.603,258.698,3
125.846,259.974,3
134.733,257.175,3
129.573,265.732,3
134.984,253.682,3
142.119,269.38,3
128.449,251.081,3
148.817,269.914,3
127.684,250.661,3
128.102,256.155,3
138.237,267.587,3
127.521,254.043,3
122.993,251.225,3
127.592,263.092,3
141.686,269.199,3
131.112,259.091,3
130.06,249.35,3
136.903,258.69,3
126.465,257.797,3
144.425,276.538,3
125.035,240.155,3
143.074,272.699,3
143.305,268.996,3
112.28,261.482,3
127.026,260.45,3
132.819,256.875,3
143.868,273.418,3
135.227,259.9,3
133.142,252.59,3
123.104,262.742,3
134.006,260.97,3
137.964,260.079,3
146.54,264.658,3
127.532,250.44,3
127.321,264.878,3
137.284,249.363,3
126.325,261.153,3
137.069,265.486,3
132.931,261.419,3
123.912,259.967,3
130.857,245.941,3
135.272,265.984,3
125.809,252.07,3
131.58,264.241,3
118.783,235.412,3
129.87,261.866,3
120.811,237.992,3
138.04,259.835,3
130.303,264.24,3
142.615,269.708,3
124.751,251.996,3
145.892,270.366,3
129.077,253.014,3
125.84,254.995,3
125.825,259.395,3
126.196,260.712,3
130.841,253.731,3
130.989,256.888,3
113.49,237.595,3
128.068,256.014,3
128.994,255.461,3
146.331,276.105,3
138.097,262.93,3
125.041,259.085,3
126.501,256.753,3
151.987,270.602,3
139.594,258.509,3
139.999,266.391,3
138.538,259.417,3
122.974,256.799,3
125.622,267.218,3
132.17,263.241,3
139.328,265.774,3
127.486,251.289,3
131.32,268.275,3
135.657,260.388,3
143.5,259.003,3
142.548,259.424,3
127.656,264.212,3
130.507,265.48,3
126.338,264.069,3
127.179,250.129,3
129.621,252.757,3
127.611,254.694,3
123.818,249.523,3
130.204,254.44,3
121.269,247.718,3
139.403,258.753,3
130.971,259.274,3
128.05,258.339,3
146.763,253.082,3
129.028,257.162,3
139.14,257.836,3
128.575,258.05,3
127.58,263.08,3
123.332,257.265,3
142.809,254.25,3
131.158,254.409,3
114.856,238.253,3
139.086,262.335,3
128.99,250.088,3
146.512,267.124,3
142.077,259.341,3
116.379,249.11,3
138.667,253.104,3
143.226,261.818,3
121.52,249.492,3
143.424,272.978,3
130.5,263.085,3
143.37,273.027,3
1198.9,75.6488,4
1200.82,79.3819,4
1194.59,72.5552,4
1192.16,74.7749,4
1201.2,79.695,4
1193.53,67.9241,4
1199.53,76.3136,4
1197.37,74.4028,4
1198.32,78.3645,4
1201.14,78.326,4
1193.51,68.7585,4
1189.72,68.5966,4
1197.74,79,4
1192.07,70.4667,4
1189.24,66.475,4
1195.17,74.1208,4
1201.95,82.607,4
1191.02,70.7225,4
1195.39,70.6411,4
1196.05,76.3157,4
1191.16,74.9992,4
1198.09,77.5534,4
1190.3,71.9302,4
1199.18,75.2294,4
1193.49,70.631,4
1192.53,69.0544,4
1192.76,70.2141,4
1198.05,74.1389,4
1195.62,75.6336,4
1199.83,76.8058,4
1194.37,75.2499,4
1196.47,75.1054,4
1192.01,70.7952,4
1207.89,79.7648,4
1201.37,75.9783,4
1196.63,76.6352,4
1195.8,74.3398,4
1198.63,76.1516,4
1197.83,76.1564,4
1193.54,69.8071,4
1188.36,67.8905,4
1198.67,74.5609,4
1192.96,69.8792,4
1199.64,78.4418,4
1202.22,81.4029,4
1192.25,72.7224,4
1199.9,80.4327,4
1198.01,75.5202,4
1199.29,74.8035,4
1198.3,75.7357,4
1202.92,78.0061,4
1195.7,72.6777,4
1199.72,77.5765,4
1198.04,75.1427,4
1187.39,71.0826,4
1191.57,68.5353,4
1192.19,72.002,4
1200.46,76.573,4
1196.74,73.2414,4
1188.97,67.6336,4
1195.2,74.2047,4
1194.79,68.9933,4
1195.36,73.6943,4
1198.87,74.7471,4
1191.91,69.4956,4
1194.66,75.1738,4
1202.18,82.8287,4
1195.11,69.344,4
1204.6,79.4917,4
1194.28,73.0225,4
1198.76,76.4009,4
1197.08,76.3387,4
1193.01,71.8679,4
1192.79,69.3542,4
1200.73,78.4585,4
1192.44,68.2161,4
1194.77,71.9365,4
1191.24,72.7244,4
1199.35,75.6293,4
1200.44,79.9273,4
1192.25,72.699,4
1204.92,81.6772,4
1194.9,74.8362,4
1195.13,73.7051,4
1200.12,78.8498,4
1189.48,70.2366,4
1196.88,71.6006,4
1198.64,77.3427,4
1196.85,71.7378,4
1197.49,76.5255,4
1198.89,78.5993,4
1195.11,72.9513,4
1196.1,71.4538,4
1191.02,66.4122,4
1196.87,76.3835,4
1197.14,70.8379,4
1199.69,77.5241,4
1198.84,75.0144,4
1192.64,70.9082,4
1198,74.6511,4
1200.76,77.226,4
1192.43,74.9622,4
1199.59,78.9344,4
1202.59,81.6734,4
1194.52,74.6851,4
1198,75.1556,4
1196.58,72.4384,4
1194.13,73.6928,4
1194.77,67.4083,4
1193.59,75.8628,4
1190.49,70.2542,4
1192.55,73.179,4
1189.86,70.407,4
1197.88,74.5281,4
1201.64,74.4696,4
1194.55,74.4897,4
1193.35,68.134,4
1197.48,73.5054,4
1197.15,75.3258,4
1192.48,70.8915,4
1195,73.054,4
1199.08,80.7618,4
1199.32,75.7333,4
1197.98,77.9823,4
1193.71,73.093,4
1191.76,72.979,4
1196.36,74.5467,4
1197.9,72.761,4
1194.35,71.7635,4
1200.75,78.6385,4
1198.98,75.9754,4
1195.49,72.688,4
1197.82,68.5637,4
1197.41,76.8779,4
1192.39,70.2093,4
1191.89,71.9314,4
1201.49,79.5297,4
1197.29,75.9986,4
1196.29,76.9883,4
1194.77,75.5512,4
1191.72,72.4499,4
1198.02,70.7899,4
1194.95,71.5514,4
1192.36,73.0976,4
1203.26,80.6338,4
1197.07,73.1797,4
1197.35,76.3437,4
1192.61,71.7236,4
1198.31,74.5276,4
1195.5,74.3776,4
1197.3,74.0278,4
1198.23,76.6061,4
1201.66,80.5664,4
1191.71,70.3252,4
1191.94,68.9096,4
1199.81,81.8392,4
1198.25,74.2704,4
1194.29,73.9706,4
247.681,129.63,5
259.955,114.826,5
241.73,99.2535,5
246.542,119.174,5
259.013,118.308,5
242.872,99.3306,5
237.108,109.776,5
246.833,106.395,5
248.595,115.952,5
251.908,138.337,5
261.339,121.661,5
242.794,118.659,5
234.392,109.379,5
245.39,105.396,5
253.897,103.851,5
233.292,91.3669,5
242.216,108.802,5
228.527,90.5879,5
258.048,117.406,5
249.533,119.48,5
260.16,107.165,5
256.674,109.737,5
245.641,111.709,5
228.349,116.578,5
246.69,102.01,5
242.851,112.632,5
249.839,108.034,5
261.324,92.305,5
280.322,100.339,5
267.728,98.0306,5
259.26,114.419,5
238.94,120.11,5
234.128,99.3319,5
236.969,99.9499,5
251.032,116.229,5
239.875,118.224,5
259.583,110.638,5
239.84,111.98,5
252.413,112.465,5
240.422,100.635,5
250.065,109.7,5
250.275,111.298,5
241.796,121.905,5
234.802,113.546,5
238.043,107.932,5
257.196,103.425,5
249.203,115.688,5
238.004,95.8119,5
255.187,94.8165,5
236.846,116.309,5
239.873,100.278,5
250.807,116.843,5
230.523,112.303,5
235.758,117.878,5
244.774,107.382,5
250.552,117.467,5
235.713,112.089,5
229.182,128.552,5
248.196,119.766,5
244.342,106.064,5
239.469,103.823,5
249.75,113.833,5
247.573,118.361,5
254.666,110.741,5
243.529,103.398,5
226.983,122.816,5
261.957,113.82,5
230.701,91.2841,5
245.829,90.633,5
243.356,113.738,5
250.485,108.411,5
241.538,120.216,5
241.022,111.663,5
248.607,113.807,5
263.417,123.301,5
231.593,101.913,5
237.415,110.117,5
245.354,114.382,5
258.362,120.452,5
255.047,130.352,5
235.474,113.255,5
251.431,105.917,5
251.719,109.706,5
240.312,103.048,5
231.197,115.656,5
261.721,114.555,5
251.443,95.6396,5
246.406,116.01,5
240.354,113.769,5
239.639,123.002,5
249.01,111.282,5
234.929,107.751,5
252.986,116.912,5
241.461,119.259,5
257.016,108.106,5
248.865,95.9596,5
230.148,116.026,5
261.593,99.4181,5
235.371,110.273,5
236.689,115.124,5
243.769,111.736,5
236.035,119.098,5
248.89,109.324,5
232.53,105.073,5
253.708,110.318,5
251.649,105.046,5
239.319,119.789,5
254.42,112.461,5
260.39,117.593,5
237.792,109.783,5
246.249,129.385,5
231.977,115.606,5
255.021,112.604,5
263.484,131.125,5
264.215,114.391,5
251.373,115.529,5
241.465,107.573,5
220.251,107.85,5
243.588,101.644,5
253.125,125.202,5
242.542,118.943,5
238.267,117.189,5
257.852,119.622,5
237.637,115.318,5
233.427,113.668,5
240.529,103.988,5
257.802,105.19,5
255.026,91.8177,5
237.131,114.897,5
231.514,106.631,5
231.895,104.012,5
542.429,690.259,6
568.187,682.904,6
521.049,688.217,6
519.958,684.665,6
530.779,711.253,6
534.293,687.95,6
523.817,695.974,6
518.424,700.011,6
522.718,702.487,6
547.963,678.262,6
525.81,683.614,6
530.131,674.482,6
524.562,689.015,6
548.969,700.217,6
526.943,692.756,6
532.59,680.454,6
515.318,705.837,6
540.812,685.704,6
532.355,703.864,6
536.642,691.034,6
563.794,702.987,6
527.992,697.44,6
552.537,723.422,6
535.941,692.173,6
552.716,686.362,6
529.966,702.168,6
559.501,690.334,6
522.668,685.761,6
547.481,689.646,6
543.863,689.688,6
532.461,694.043,6
541.778,699.559,6
556.623,682.66,6
537.179,698.155,6
547.792,683.547,6
544.573,683.556,6
525.111,660.147,6
526.819,691.801,6
541.841,699.903,6
524.61,690.427,6
531.541,691.275,6
536.957,690.895,6
526.235,696.515,6
547.621,699.362,6
539.47,694.286,6
531.746,690.521,6
537.411,677.379,6
532.08,696.673,6
537.783,678.405,6
553.19,687.439,6
516.666,679.157,6
520.178,694.273,6
535.417,678.766,6
542.89,689.592,6
535.673,695.156,6
542.073,701.003,6
535.325,684.561,6
526.735,691.217,6
535.333,684.536,6
545.886,680.294,6
544.025,699.17,6
539.093,695.028,6
529.135,698.553,6
540.073,685.237,6
535.264,700.678,6
530.326,679.372,6
531.228,693.496,6
557.482,696.695,6
549.148,676.217,6
542.805,698.878,6
549.163,707.32,6
539.289,702.801,6
525.689,689.452,6
529.074,692.794,6
516.65,685.767,6
533.879,682.229,6
543.524,685.65,6
531.095,693.805,6
532.067,688.466,6
540.033,711.402,6
531.646,694.494,6
524.767,693.533,6
530.267,688.135,6
541.444,690.758,6
527.382,681.349,6
541.13,703.298,6
539.929,681.67,6
546.792,688.4,6
537.881,684.978,6
546.305,706.831,6
531.948,698.756,6
546.323,689.585,6
540.618,691.066,6
521.707,693.199,6
547.454,687.376,6
535.713,683.654,6
527.228,697.945,6
542.744,696.06,6
541.306,695.672,6
540.101,703.038,6
532.452,680.35,6
543.199,697.141,6
524.452,700.538,6
531.096,704.041,6
553.498,694.197,6
533.544,689.777,6
548.87,699.132,6
539.846,684.143,6
531.823,669.023,6
534.046,694.653,6
536.748,687.148,6
532.253,687.875,6
550.844,690.761,6
528.606,691.756,6
526.939,694.508,6
541.234,681.836,6
541.056,688.375,6
549.154,683.865,6
512.345,689.266,6
535.339,680.847,6
540.389,680.913,6
528.315,685.868,6
531.603,690.557,6
543.617,682.797,6
542.878,690.009,6
539.657,686.828,6
523.094,696.494,6
542.953,697.785,6
539.238,702.837,6
552.754,677.592,6
543.572,678.378,6
524.726,708.067,6
542.976,685.71,6
536.139,691.754,6
536.471,696.802,6
537.385,690.265,6
534.599,676.858,6
533.061,689.934,6
529.5,685.643,6
520.765,707.548,6
543.928,707.003,6
518.676,692.297,6
553.447,687.029,6
531.04,691.351,6
534.941,693.028,6
532.903,680.493,6
540.349,700.035,6
536.814,689.384,6
523.871,676.411,6
515.199,679.454,6
534.755,701.2,6
535.654,690.105,6
550.773,705.917,6
532.996,686.302,6
539.567,692.052,6
542.789,672.064,6
523.688,692.159,6
543.903,675.675,6
484.323,232.186,7
494.617,241.07,7
504.007,238.337,7
490.85,229.61,7
491.986,235.757,7
500.731,237.477,7
493.187,229.988,7
491.27,242.367,7
490.906,235.371,7
486.83,238.985,7
495.32,237.148,7
490.169,239.962,7
492.856,242.494,7
503.329,243.283,7
485.651,227.19,7
487.959,234.265,7
495.186,232.696,7
495.044,242.512,7
493.827,236.073,7
504.975,238.884,7
485.148,238.879,7
490.28,243.308,7
487.662,228.476,7
486.034,235.273,7
489.211,240.268,7
505.769,243.469,7
486.466,247.769,7
495.12,237.594,7
482.755,237.937,7
485.681,227.316,7
498.521,236.253,7
487.957,239.128,7
489.667,241.291,7
487.737,238.08,7
500.169,255.789,7
479.091,229.08,7
493.619,234.994,7
487.118,242.661,7
495.558,234.16,7
480.146,247.394,7
505.088,240.018,7
489.02,234.702,7
506.847,251.847,7
487.106,230.734,7
485.088,241.147,7
494.193,244.147,7
484.702,227.785,7
494.203,244.426,7
495.218,241.638,7
